e
(83 54 40):  0.74733439P 0.77941891P 0.80749287P 0.83155626P 0.85561965P
(83 54 45):  0.85561965P 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 54 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 54 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 54 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 54 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 54 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 54 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 54 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 54 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 54 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 54 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 55  0):  0.24375733P 0.24858586P 0.25363704P 0.25892110P 0.26444874P
(83 55  5):  0.27023120P 0.27628017P 0.28260823P 0.28922816P 0.29615315P
(83 55 10):  0.30339702P 0.31097493P 0.31890204P 0.32719652P 0.33587274P
(83 55 15):  0.34494694P 0.35443815P 0.36436949P 0.37475923P 0.38563958P
(83 55 20):  0.39700428P 0.40888333P 0.42131676P 0.43434727P 0.44797802P
(83 55 25):  0.46228641P 0.47707151P 0.49259106P 0.50894784P 0.52616110P
(83 55 30):  0.54407089P 0.56292183P 0.58130168P 0.60206513P 0.62430180P
(83 55 35):  0.64735043P 0.67038060P 0.69440728P 0.71234424P 0.74888250P
(83 55 40):  0.78077044P 0.80867238P 0.83258833P 0.85650429P 0.85650429P
(83 55 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 55 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 55 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 55 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 55 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 55 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 55 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 55 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 55 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 55 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 55 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 56  0):  0.25337146P 0.25839047P 0.26364088P 0.26913332P 0.27487895P
(83 56  5):  0.28088939P 0.28717715P 0.29375492P 0.30063581P 0.30783354P
(83 56 10):  0.31536319P 0.32323982P 0.33148147P 0.34010243P 0.34911884P
(83 56 15):  0.35854960P 0.36841769P 0.37874126P 0.38955232P 0.40084463P
(83 56 20):  0.41264803P 0.42500227P 0.43794980P 0.45149373P 0.46571099P
(83 56 25):  0.48040193P 0.49582264P 0.51207525P 0.52917888P 0.54697461P
(83 56 30):  0.56570548P 0.58396828P 0.60459949P 0.62669454P 0.64959638P
(83 56 35):  0.67247988P 0.69635353P 0.71417626P 0.75048182P 0.78216666P
(83 56 40):  0.80989091P 0.83365454P 0.85741818P 0.85741818P 1.00000000H
(83 56 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 56 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 56 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 56 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 56 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 56 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 56 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 56 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 56 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 56 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 56 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 57  0):  0.26329872P 0.26851439P 0.27397047P 0.27967807P 0.28564874P
(83 57  5):  0.29189488P 0.29842912P 0.30526446P 0.31241456P 0.31989437P
(83 57 10):  0.32771887P 0.33590597P 0.34446988P 0.35342661P 0.36279496P
(83 57 15):  0.37259774P 0.38285298P 0.39359249P 0.40481007P 0.41653535P
(83 57 20):  0.42880782P 0.44166966P 0.45512395P 0.46924712P 0.48384083P
(83 57 25):  0.49915947P 0.51530452P 0.53229495P 0.54997290P 0.56857981P
(83 57 30):  0.58672173P 0.60721640P 0.62916522P 0.65191548P 0.67464753P
(83 57 35):  0.69836318P 0.71606795P 0.75213322P 0.78360837P 0.81114912P
(83 57 40):  0.83475548P 0.85836184P 0.85836184P 1.00000000H 1.00000000H
(83 57 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 57 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 57 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 57 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 57 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 57 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 57 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 57 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 57 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 57 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 57 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 58  0):  0.27354401P 0.27896258P 0.28463094P 0.29056055P 0.29676375P
(83 58  5):  0.30325305P 0.31004140P 0.31714233P 0.32457071P 0.33234142P
(83 58 10):  0.34047222P 0.34897725P 0.35787239P 0.36717633P 0.37691170P
(83 58 15):  0.38709643P 0.39776210P 0.40890254P 0.42054720P 0.43273529P
(83 58 20):  0.44550869P 0.45887047P 0.47289653P 0.48738989P 0.50260321P
(83 58 25):  0.51863724P 0.53551085P 0.55306725P 0.57154622P 0.58956340P
(83 58 30):  0.60991715P 0.63171504P 0.65430888P 0.67688463P 0.70043721P
(83 58 35):  0.71802024P 0.75383753P 0.78509626P 0.81244764P 0.83589169P
(83 58 40):  0.85933573P 0.85933573P 1.00000000H 1.00000000H 1.00000000H
(83 58 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 58 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 58 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 58 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 58 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 58 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 58 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 58 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 58 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 58 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 58 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 59  0):  0.28411186P 0.28973974P 0.29562701P 0.30178590P 0.30822887P
(83 59  5):  0.31496873P 0.32201896P 0.32939429P 0.33710949P 0.34518224P
(83 59 10):  0.35362652P 0.36245814P 0.37169563P 0.38136148P 0.39147348P
(83 59 15):  0.40206297P 0.41312386P 0.42468536P 0.43678641P 0.44946858P
(83 59 20):  0.46273495P 0.47666083P 0.49105069P 0.50615537P 0.52207489P
(83 59 25):  0.53882799P 0.55625902P 0.57460602P 0.59249453P 0.61270292P
(83 59 30):  0.63434515P 0.65677763P 0.67919215P 0.70257654P 0.72003400P
(83 59 35):  0.75559550P 0.78663099P 0.81378705P 0.83706367P 0.86034029P
(83 59 40):  0.86034029P 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 59 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 59 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 59 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 59 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 59 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 59 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 59 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 59 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 59 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 59 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 59 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 60  0):  0.29500655P 0.30085016P 0.30696338P 0.31335857P 0.32004846P
(83 60  5):  0.32704640P 0.33436704P 0.34202504P 0.35003792P 0.35841959P
(83 60 10):  0.36718572P 0.37635471P 0.38594888P 0.39598589P 0.40649687P
(83 60 15):  0.41747573P 0.42895150P 0.44096281P 0.45355095P 0.46671894P
(83 60 20):  0.48054156P 0.49482471P 0.50981738P 0.52561886P 0.54224773P
(83 60 25):  0.55954950P 0.57776045P 0.59551631P 0.61557485P 0.63705660P
(83 60 30):  0.65932273P 0.68157105P 0.70478202P 0.72211004P 0.75740784P
(83 60 35):  0.78821319P 0.81516788P 0.83827189P 0.86137591P 0.86137591P
(83 60 40):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 60 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 60 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 60 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 60 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 60 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 60 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 60 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 60 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 60 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 60 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 60 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 61  0):  0.30623178P 0.31229795P 0.31864391P 0.32528230P 0.33222638P
(83 61  5):  0.33949067P 0.34708972P 0.35504092P 0.36335808P 0.37205673P
(83 61 10):  0.38115514P 0.39067547P 0.40063522P 0.41106528P 0.42195965P
(83 61 15):  0.43334707P 0.44526594P 0.45775717P 0.47082380P 0.48454003P
(83 61 20):  0.49871324P 0.51359050P 0.52927035P 0.54577123P 0.56293981P
(83 61 25):  0.58101059P 0.59862978P 0.61853392P 0.63985031P 0.66194506P
(83 61 30):  0.68402211P 0.70705443P 0.72424906P 0.75927516P 0.78984339P
(83 61 35):  0.81659060P 0.83951677P 0.86244295P 0.86244295P 1.00000000H
(83 61 40):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 61 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 61 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 61 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 61 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 61 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 61 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 61 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 61 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 61 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 61 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 61 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 62  0):  0.31779144P 0.32408671P 0.33067208P 0.33756068P 0.34476695P
(83 62  5):  0.35230529P 0.36019298P 0.36844369P 0.37707286P 0.38609859P
(83 62 10):  0.39554287P 0.40542306P 0.41576981P 0.42657714P 0.43787360P
(83 62 15):  0.44969726P 0.46208871P 0.47505096P 0.48865762P 0.50271761P
(83 62 20):  0.51747603P 0.53303063P 0.54939969P 0.56643113P 0.58435755P
(83 62 25):  0.60183600P 0.62158114P 0.64272725P 0.66464550P 0.68654620P
(83 62 30):  0.70939453P 0.72645181P 0.76119812P 0.79152216P 0.81805571P
(83 62 35):  0.84079874P 0.86354178P 0.86354178P 1.00000000H 1.00000000H
(83 62 40):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 62 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 62 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 62 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 62 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 62 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 62 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 62 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 62 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 62 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 62 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 62 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 63  0):  0.32968827P 0.33621906P 0.34305057P 0.35019712P 0.35767299P
(83 63  5):  0.36549531P 0.37367764P 0.38223530P 0.39118623P 0.40055224P
(83 63 10):  0.41035055P 0.42061155P 0.43132932P 0.44253216P 0.45425783P
(83 63 15):  0.46654659P 0.47940142P 0.49289531P 0.50683878P 0.52147489P
(83 63 20):  0.53690058P 0.55313399P 0.57002428P 0.58780214P 0.60513574P
(83 63 25):  0.62471724P 0.64568811P 0.66742471P 0.68914392P 0.71180289P
(83 63 30):  0.72871881P 0.76317716P 0.79324990P 0.81956355P 0.84211811P
(83 63 35):  0.86467266P 0.86467266P 1.00000000H 1.00000000H 1.00000000H
(83 63 40):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 63 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 63 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 63 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 63 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 63 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 63 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 63 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 63 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 63 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 63 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 63 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 64  0):  0.34192410P 0.34869690P 0.35578202P 0.36319364P 0.37094873P
(83 64  5):  0.37906074P 0.38754484P 0.39641884P 0.40570435P 0.41541845P
(83 64 10):  0.42559126P 0.43621691P 0.44732347P 0.45894835P 0.47113150P
(83 64 15):  0.48387584P 0.49725376P 0.51107739P 0.52558771P 0.54088081P
(83 64 20):  0.55697470P 0.57371982P 0.59134489P 0.60852950P 0.62794271P
(83 64 25):  0.64873334P 0.67028312P 0.69181565P 0.71427988P 0.73105041P
(83 64 30):  0.76521260P 0.79502687P 0.82111436P 0.84347506P 0.86583577P
(83 64 35):  0.86583577P 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 64 40):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 64 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 64 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 64 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 64 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 64 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 64 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 64 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 64 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 64 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 64 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 64 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 65  0):  0.35450029P 0.36152228P 0.36886786P 0.37655384P 0.38459357P
(83 65  5):  0.39300208P 0.40179701P 0.41099978P 0.42062732P 0.43070949P
(83 65 10):  0.44124046P 0.45224806P 0.46376936P 0.47584395P 0.48847473P
(83 65 15):  0.50173345P 0.51543390P 0.52981493P 0.54497177P 0.56092224P
(83 65 20):  0.57751817P 0.59498618P 0.61201768P 0.63125790P 0.65186328P
(83 65 25):  0.67322104P 0.69456171P 0.71682577P 0.73344687P 0.76730465P
(83 65 30):  0.79685327P 0.82270831P 0.84486977P 0.86703123P 0.86703123P
(83 65 35):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 65 40):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 65 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 65 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 65 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 65 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 65 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 65 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 65 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 65 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 65 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 65 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 65 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 66  0):  0.36741876P 0.37469651P 0.38231151P 0.39027699P 0.39860784P
(83 66  5):  0.40732155P 0.41643933P 0.42597796P 0.43596701P 0.44640073P
(83 66 10):  0.45730667P 0.46872157P 0.48068464P 0.49319878P 0.50633505P
(83 66 15):  0.51990898P 0.53415719P 0.54917405P 0.56497723P 0.58141988P
(83 66 20):  0.59872658P 0.61560078P 0.63466332P 0.65507840P 0.67623892P
(83 66 25):  0.69738250P 0.71944095P 0.73590855P 0.76945365P 0.79872938P
(83 66 30):  0.82434564P 0.84630243P 0.86825923P 0.86825923P 1.00000000H
(83 66 35):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 66 40):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 66 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 66 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 66 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 66 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 66 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 66 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 66 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 66 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 66 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 66 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 66 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 67  0):  0.38067965P 0.38822179P 0.39611106P 0.40436220P 0.41299253P
(83 67  5):  0.42202307P 0.43147042P 0.44136390P 0.45169778P 0.46249937P
(83 67 10):  0.47380505P 0.48565365P 0.49804805P 0.51105862P 0.52450268P
(83 67 15):  0.53861455P 0.55348773P 0.56913969P 0.58542502P 0.60256611P
(83 67 20):  0.61927886P 0.63815900P 0.65837874P 0.67933679P 0.70027806P
(83 67 25):  0.72212544P 0.73843547P 0.77165960P 0.80065521P 0.82602636P
(83 67 30):  0.84777307P 0.86951977P 0.86951977P 1.00000000H 1.00000000H
(83 67 35):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 67 40):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 67 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 67 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 67 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 67 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 67 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 67 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 67 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 67 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 67 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 67 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 67 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 68  0):  0.39428608P 0.40209714P 0.41026649P 0.41881127P 0.42775229P
(83 68  5):  0.43710600P 0.44690141P 0.45713286P 0.46782737P 0.47902098P
(83 68 10):  0.49075214P 0.50302368P 0.51590528P 0.52921607P 0.54318806P
(83 68 15):  0.55791381P 0.57341062P 0.58953451P 0.60650570P 0.62305278P
(83 68 20):  0.64174577P 0.66176508P 0.68251538P 0.70324907P 0.72487989P
(83 68 25):  0.74102825P 0.77392304P 0.80263123P 0.82775089P 0.84928203P
(83 68 30):  0.87081317P 0.87081317P 1.00000000H 1.00000000H 1.00000000H
(83 68 35):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 68 40):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 68 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 68 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 68 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 68 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 68 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 68 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 68 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 68 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 68 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 68 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 68 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 69  0):  0.40823305P 0.41631856P 0.42477565P 0.43362492P 0.44288264P
(83 69  5):  0.45257752P 0.46270397P 0.47328873P 0.48436747P 0.49597823P
(83 69 10):  0.50812384P 0.52087325P 0.53404743P 0.54787604P 0.56245066P
(83 69 15):  0.57778844P 0.59374686P 0.61054389P 0.62692115P 0.64542231P
(83 69 20):  0.66523617P 0.68577353P 0.70629444P 0.72770328P 0.74368591P
(83 69 25):  0.77624313P 0.80465670P 0.82951857P 0.85082875P 0.87213893P
(83 69 30):  0.87213893P 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 69 35):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 69 40):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 69 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 69 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 69 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 69 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 69 65):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 69 70):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 69 75):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 69 80):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 69 85):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 69 90):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 69 95):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H

(83 70  0):  0.42251673P 0.43088402P 0.43963931P 0.44879872P 0.45839065P
(83 70  5):  0.46840957P 0.47888193P 0.48984302P 0.50133049P 0.51334712P
(83 70 10):  0.52596114P 0.53899543P 0.55267719P 0.56709705P 0.58227195P
(83 70 15):  0.59806091P 0.61467956P 0.63088292P 0.64918761P 0.66879107P
(83 70 20):  0.68911033P 0.70941333P 0.73059483P 0.74640774P 0.77861923P
(83 70 25):  0.80673107P 0.83132893P 0.85241282P 0.87349670P 0.87349670P
(83 70 30):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 70 35):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 70 40):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 70 45):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 70 50):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 70 55):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
(83 70 60):  1.00000000H 1.00000000H 1.00000000H 1.00000000H 1.00000000H
